"PositionID","ObservationID","GroupID","Transect","SpeciesCodeType","SpeciesCode","Count","ObservationDistance","LifeStage","Moult","Plumage","Sex","TravelDirection","Prey","Association","Behaviour","Notes"
110065928,1100327336,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065928,1100327337,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065928,1100327338,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065928,1100327339,NA,FALSE,"ESAS","6000",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065928,1100327340,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327341,1,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327342,1,TRUE,"ESAS","5900",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327343,NA,TRUE,"ESAS","90",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327344,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327345,NA,FALSE,"ESAS","2130",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327346,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327347,NA,FALSE,"ESAS","5900",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327348,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327349,NA,FALSE,"ESAS","5900",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065929,1100327350,NA,FALSE,"ESAS","5920",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065930,1100327351,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065931,1100327352,2,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065931,1100327353,2,FALSE,"ESAS","5900",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110065931,1100327354,NA,TRUE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065931,1100327355,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065931,1100327356,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065932,1100327357,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065932,1100327358,NA,FALSE,"ESAS","2230",1,"F",NA,NA,NA,"F",NA,NA,NA,NA,NA
110065932,1100327359,NA,FALSE,"ESAS","59",2,"E",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065933,1100327360,NA,TRUE,"ESAS","90",1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065933,1100327361,NA,TRUE,"ESAS","5820",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065933,1100327362,NA,TRUE,"ESAS","5900",1,"A","3",NA,NA,NA,NA,NA,NA,"44",NA
110065933,1100327363,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065933,1100327364,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065934,1100327365,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065934,1100327366,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065935,1100327367,NA,TRUE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110065935,1100327368,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065935,1100327369,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065936,1100327370,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065936,1100327371,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065936,1100327372,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065937,1100327373,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065937,1100327374,NA,FALSE,"ESAS","90",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065937,1100327375,NA,TRUE,"ESAS","90",1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065937,1100327376,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065938,1100327377,NA,TRUE,"ESAS","6000",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110065938,1100327378,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065939,1100327379,NA,FALSE,"ESAS","5926",1,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110065939,1100327380,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065940,1100327381,3,FALSE,"ESAS","5900",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065940,1100327382,3,FALSE,"ESAS","6009",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065940,1100327383,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065940,1100327384,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065940,1100327385,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065941,1100327386,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065941,1100327387,NA,TRUE,"ESAS","5900",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110065941,1100327388,NA,FALSE,"ESAS","90",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065941,1100327389,NA,FALSE,"ESAS","710",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065941,1100327390,NA,TRUE,"ESAS","5910",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065941,1100327391,NA,FALSE,"ESAS","1610",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065941,1100327392,NA,FALSE,"ESAS","6000",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065942,1100327393,NA,TRUE,"ESAS","90",1,"A",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065942,1100327394,NA,FALSE,"ESAS","710",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065943,1100327395,4,TRUE,"ESAS","5900",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065943,1100327396,4,TRUE,"ESAS","6000",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065943,1100327397,5,FALSE,"ESAS","2130",1,"F",NA,NA,NA,"F",NA,NA,NA,NA,NA
110065943,1100327398,5,FALSE,"ESAS","2130",2,"F",NA,NA,NA,"M",NA,NA,NA,NA,NA
110065943,1100327399,6,TRUE,"ESAS","6020",1,"A",NA,NA,NA,NA,NA,NA,NA,"44",NA
110065943,1100327400,6,FALSE,"ESAS","5900",3,"F",NA,NA,NA,NA,NA,NA,NA,"68",NA
110065944,1100327401,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065944,1100327402,NA,FALSE,"ESAS","710",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065945,1100327403,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065945,1100327404,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065945,1100327405,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065945,1100327406,NA,FALSE,"ESAS","2130",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065946,1100327407,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065946,1100327408,NA,FALSE,"ESAS","90",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065947,1100327409,7,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065947,1100327410,7,FALSE,"ESAS","5900",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065948,1100327411,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065948,1100327412,NA,FALSE,"ESAS","6000",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065948,1100327413,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065948,1100327414,NA,TRUE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065948,1100327415,NA,TRUE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065949,1100327416,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065950,1100327417,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065950,1100327418,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065950,1100327419,NA,FALSE,"ESAS","59",1,"E",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065951,1100327420,NA,TRUE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065951,1100327421,NA,TRUE,"ESAS","5910",1,"C","2",NA,NA,NA,NA,NA,NA,NA,NA
110065951,1100327422,NA,FALSE,"ESAS","90",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065951,1100327423,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065952,1100327424,NA,TRUE,"ESAS","90",1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065952,1100327425,NA,TRUE,"ESAS","90",1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065953,1100327426,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065953,1100327427,NA,FALSE,"ESAS","90",4,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065953,1100327428,NA,TRUE,"ESAS","90",2,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065953,1100327429,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065954,1100327430,NA,FALSE,"ESAS","1730",1,"F",NA,NA,NA,NA,"SW",NA,NA,NA,NA
110065954,1100327431,NA,FALSE,"ESAS","90",1,"B",NA,NA,"B",NA,NA,NA,NA,NA,NA
110065955,1100327432,NA,TRUE,"ESAS","90",4,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065955,1100327433,NA,TRUE,"ESAS","90",1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065955,1100327434,NA,TRUE,"ESAS","5900",1,"B","A",NA,NA,NA,NA,NA,NA,"94",NA
110065955,1100327435,NA,TRUE,"ESAS","5900",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110065955,1100327436,NA,TRUE,"ESAS","90",1,"B",NA,NA,NA,NA,NA,NA,NA,"93",NA
110065956,1100327437,NA,TRUE,"ESAS","90",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065956,1100327438,NA,FALSE,"ESAS","6345",12,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065956,1100327439,NA,TRUE,"ESAS","90",1,"A",NA,NA,NA,NA,NA,NA,NA,"93",NA
110065956,1100327440,NA,TRUE,"ESAS","90",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065957,1100327441,NA,TRUE,"ESAS","720",1,"B",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065957,1100327442,NA,FALSE,"ESAS","90",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065957,1100327443,NA,TRUE,"ESAS","90",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065958,1100327444,8,TRUE,"ESAS","5900",2,"A","A",NA,NA,NA,NA,NA,"13",NA,NA
110065958,1100327445,8,TRUE,"ESAS","5900",1,"A","3",NA,NA,NA,NA,NA,"13",NA,NA
110065958,1100327446,NA,FALSE,"ESAS","5900",5,"B",NA,NA,NA,NA,NA,NA,"13","44",NA
110065958,1100327447,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065960,1100327448,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065960,1100327449,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065960,1100327450,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065960,1100327451,NA,TRUE,"ESAS","6360",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065960,1100327452,NA,TRUE,"ESAS","63510",1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065961,1100327453,NA,TRUE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065962,1100327454,9,TRUE,"ESAS","6340",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065962,1100327455,9,TRUE,"ESAS","6360",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065962,1100327456,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065962,1100327457,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065962,1100327458,NA,FALSE,"ESAS","90",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065962,1100327459,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065963,1100327460,NA,FALSE,"ESAS","6360",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065963,1100327461,NA,FALSE,"ESAS","6360",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065963,1100327462,NA,FALSE,"ESAS","5900",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065963,1100327463,NA,TRUE,"ESAS","90",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065965,1100327464,NA,TRUE,"ESAS","6340",1,"A",NA,NA,"W",NA,NA,NA,NA,"94",NA
110065966,1100327465,NA,TRUE,"ESAS","6340",1,"B",NA,NA,"B",NA,NA,NA,NA,NA,NA
110065966,1100327466,NA,TRUE,"ESAS","6340",1,"B",NA,NA,"W",NA,NA,NA,NA,"94",NA
110065966,1100327467,NA,TRUE,"ESAS","6360",1,"B",NA,NA,"W",NA,NA,NA,NA,"94",NA
110065966,1100327468,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065966,1100327469,NA,TRUE,"ESAS","6360",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065966,1100327470,NA,TRUE,"ESAS","6340",1,"B",NA,NA,"T",NA,NA,NA,NA,"94",NA
110065966,1100327471,NA,TRUE,"ESAS","6340",2,"W",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065967,1100327472,NA,FALSE,"ESAS","6340",1,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110065968,1100327473,NA,FALSE,"ESAS","5900",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065968,1100327474,NA,FALSE,"ESAS","5900",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110065968,1100327475,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065968,1100327476,NA,FALSE,"ESAS","90",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065969,1100327477,10,FALSE,"ESAS","6360",2,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065969,1100327478,10,FALSE,"ESAS","6340",2,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065969,1100327479,NA,FALSE,"ESAS","6340",1,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065969,1100327480,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065970,1100327481,11,TRUE,"ESAS","6360",2,"B",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065970,1100327482,11,TRUE,"ESAS","6360",1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065970,1100327483,11,TRUE,"ESAS","6340",1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065970,1100327484,12,TRUE,"ESAS","6340",1,"A",NA,NA,"B",NA,NA,NA,NA,"93",NA
110065970,1100327485,12,TRUE,"ESAS","6360",1,"A",NA,NA,"W",NA,NA,NA,NA,"94",NA
110065970,1100327486,NA,TRUE,"ESAS","90",2,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065970,1100327487,NA,TRUE,"ESAS","6360",1,"A",NA,NA,"W",NA,NA,NA,NA,"93",NA
110065970,1100327488,NA,FALSE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065970,1100327489,NA,TRUE,"ESAS","6360",2,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065971,1100327490,NA,FALSE,"ESAS","20",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065971,1100327491,NA,TRUE,"ESAS","2130",1,"A",NA,NA,NA,"M",NA,NA,NA,"94",NA
110065971,1100327492,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065972,1100327493,NA,FALSE,"ESAS","20",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065972,1100327494,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065973,1100327495,NA,TRUE,"ESAS","20",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065973,1100327496,NA,TRUE,"ESAS","720",1,"C",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065973,1100327497,NA,TRUE,"ESAS","6360",1,"C",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065973,1100327498,NA,FALSE,"ESAS","90",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065974,1100327499,13,TRUE,"ESAS","6360",1,"B",NA,NA,"B",NA,NA,NA,NA,NA,NA
110065974,1100327500,13,TRUE,"ESAS","6360",4,"B",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065974,1100327501,13,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,"49",NA
110065974,1100327502,NA,TRUE,"ESAS","90",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065974,1100327503,NA,TRUE,"ESAS","6340",1,"B",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065975,1100327504,NA,TRUE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065976,1100327505,NA,TRUE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065976,1100327506,NA,FALSE,"ESAS","720",1,"B",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065976,1100327507,NA,TRUE,"ESAS","6340",1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065977,1100327508,14,TRUE,"ESAS","6340",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065977,1100327509,14,TRUE,"ESAS","6360",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065977,1100327510,NA,TRUE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065977,1100327511,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065977,1100327512,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065978,1100327513,NA,TRUE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065979,1100327514,NA,FALSE,"ESAS","6360",1,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065980,1100327515,15,TRUE,"ESAS","6360",1,"F",NA,NA,"T",NA,NA,NA,NA,NA,NA
110065980,1100327516,15,TRUE,"ESAS","6360",1,"F",NA,NA,"B",NA,NA,NA,NA,NA,NA
110065980,1100327517,15,TRUE,"ESAS","6360",16,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065980,1100327518,NA,TRUE,"ESAS","90",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065980,1100327519,NA,FALSE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065980,1100327520,NA,TRUE,"ESAS","6345",1,"A",NA,NA,NA,NA,NA,NA,NA,"93",NA
110065981,1100327521,NA,FALSE,"ESAS","6340",1,"A",NA,NA,"W",NA,NA,NA,NA,"93",NA
110065981,1100327522,NA,TRUE,"ESAS","6020",1,"B","2",NA,NA,NA,NA,NA,NA,NA,NA
110065982,1100327523,NA,FALSE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065982,1100327524,NA,FALSE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065982,1100327525,NA,TRUE,"ESAS","6360",1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065982,1100327526,NA,TRUE,"ESAS","6360",2,"C",NA,NA,NA,NA,NA,NA,NA,"93",NA
110065983,1100327527,NA,TRUE,"ESAS","720",1,"C",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065984,1100327528,NA,FALSE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065984,1100327529,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065985,1100327530,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065985,1100327531,NA,TRUE,"ESAS","6340",1,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110065985,1100327532,NA,TRUE,"ESAS","6340",1,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110065985,1100327533,NA,TRUE,"ESAS","63510",2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065985,1100327534,NA,FALSE,"ESAS","6000",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065986,1100327535,NA,TRUE,"ESAS","63510",1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065986,1100327536,NA,FALSE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065986,1100327537,NA,TRUE,"ESAS","6360",4,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065987,1100327538,16,FALSE,"ESAS","6360",1,"F",NA,NA,"T",NA,NA,NA,NA,NA,NA
110065987,1100327539,16,FALSE,"ESAS","6360",1,"F",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065987,1100327540,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065987,1100327541,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065987,1100327542,NA,FALSE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065987,1100327543,NA,FALSE,"ESAS","6340",1,"W",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065987,1100327544,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065987,1100327545,NA,TRUE,"ESAS","6340",1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065987,1100327546,NA,FALSE,"ESAS","710",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065987,1100327547,NA,FALSE,"ESAS","6020",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110065987,1100327548,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065988,1100327549,NA,FALSE,"ESAS","6020",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110065988,1100327550,NA,FALSE,"ESAS","20",3,"E",NA,NA,NA,NA,NA,NA,NA,"94",NA
110065989,1100327551,17,FALSE,"ESAS","6345",50,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065989,1100327552,17,FALSE,"ESAS","710",8,"E",NA,NA,NA,NA,NA,NA,NA,"45",NA
110065989,1100327553,17,FALSE,"ESAS","6020",10,"E",NA,NA,NA,NA,NA,NA,NA,"49",NA
110065989,1100327554,NA,TRUE,"ESAS","6340",1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065989,1100327555,NA,FALSE,"ESAS","20",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065989,1100327556,NA,FALSE,"ESAS","63510",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110065989,1100327557,NA,TRUE,"ESAS","6360",1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110065990,1100327558,NA,FALSE,"ESAS","710",1,"B","A",NA,NA,NA,NA,NA,NA,"94",NA
110065991,1100327559,18,TRUE,"ESAS","6360",2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
